SL.no.,Key,Key_Pair,Flight_UD_s,Flight_DD_s,Dwell_Time_s,Is_Overlap,Session_WPM
1150,t,START_t,0.0,0.0,0.138,0,46.4
1151,y,t_y,0.126,0.264,0.0,1,46.4
1152,p,t_p,0.235,0.109,0.097,0,46.4
1153,i,p_i,0.109,0.206,0.058,1,46.4
1154,n,i_n,0.105,0.163,0.0,1,46.4
1155,g,i_g,0.222,0.117,0.098,0,46.4
1156, ,g_ ,1.016,1.114,0.181,1,46.4
1157,r, _r,0.28,0.461,0.0,1,46.4
1158,h, _h,0.395,0.115,0.073,0,46.4
1159,y,h_y,0.093,0.166,0.099,1,46.4
1160,t,y_t,0.049,0.148,0.0,1,46.4
1161,h,y_h,0.143,0.094,0.067,0,46.4
1162,m,h_m,0.161,0.228,0.134,1,46.4
1163, ,m_ ,0.005,0.139,0.112,1,46.4
1164,r, _r,0.237,0.349,0.128,1,46.4
1165,e,r_e,0.033,0.161,0.134,1,46.4
1166,v,e_v,0.08,0.214,0.066,1,46.4
1167,e,v_e,0.034,0.1,0.0,1,46.4
1168,a,v_a,0.12,0.086,0.131,0,46.4
1169,l,a_l,0.02,0.151,0.0,1,46.4
1170,s,a_s,0.146,0.126,0.121,0,46.4
1171, ,s_ ,0.024,0.145,0.132,1,46.4
1172,p, _p,0.065,0.197,0.0,1,46.4
1173,a, _a,0.17,0.105,0.126,0,46.4
1174,t,a_t,0.104,0.23,0.088,1,46.4
1175,t,t_t,0.081,0.169,0.094,1,46.4
1176,e,t_e,0.002,0.096,0.0,1,46.4
1177,r,t_r,0.103,0.101,0.132,0,46.4
1178,n,r_n,0.061,0.193,0.0,1,46.4
1179,s,r_s,0.133,0.072,0.126,0,46.4
1180,b,START_b,0.0,0.0,0.0,0,63.46
1181,i,START_i,0.0,0.066,0.076,0,63.46
1182,o,i_o,0.079,0.155,0.069,1,63.46
1183,m,o_m,0.107,0.176,0.127,1,63.46
1184,e,m_e,0.028,0.155,0.047,1,63.46
1185,t,e_t,0.211,0.258,0.0,1,63.46
1186,r,e_r,0.312,0.101,0.0,0,63.46
1187,i,e_i,0.392,0.08,0.09,0,63.46
1188,c,i_c,0.101,0.191,0.141,1,63.46
1189,s,c_s,0.04,0.181,0.123,1,63.46
1190, ,s_ ,0.069,0.192,0.173,1,63.46
1191,i, _i,0.075,0.248,0.08,1,63.46
1192,m,i_m,0.1,0.18,0.094,1,63.46
1193,p,m_p,0.1,0.194,0.102,1,63.46
1194,r,p_r,0.002,0.104,0.078,1,63.46
1195,o,r_o,0.014,0.092,0.131,1,63.46
1196,v,o_v,0.044,0.175,0.097,1,63.46
1197,e,v_e,0.001,0.098,0.113,1,63.46
1198, ,e_ ,0.006,0.119,0.136,1,63.46
1199,a, _a,0.003,0.139,0.0,1,63.46
1200,u, _u,0.102,0.099,0.087,0,63.46
1201,t,u_t,0.067,0.154,0.127,1,63.46
1202,h,t_h,0.388,0.515,0.092,1,63.46
1203,e,h_e,0.059,0.151,0.0,1,63.46
1204,n,h_n,0.17,0.111,0.084,0,63.46
1205,t,n_t,0.003,0.087,0.068,1,63.46
1206,i,t_i,0.044,0.112,0.0,1,63.46
1207,c,t_c,0.145,0.101,0.088,0,63.46
1208,a,c_a,0.105,0.193,0.107,1,63.46
1209,t,a_t,0.098,0.205,0.0,1,63.46
1210,i,a_i,0.124,0.026,0.113,0,63.46
1211,o,t_o,0.07,0.157,0.076,1,63.46
1212,n,o_n,0.129,0.205,0.089,1,63.46
1213,c,START_c,0.0,0.0,0.11,0,69.27
1214,o,c_o,0.09,0.2,0.078,1,69.27
1215,n,o_n,0.109,0.187,0.0,1,69.27
1216,s,o_s,0.157,0.048,0.091,0,69.27
1217,s,s_s,0.084,0.175,0.0,1,69.27
1218,i,s_i,0.111,0.027,0.107,0,69.27
1219,t,s_t,0.168,0.248,0.0,1,69.27
1220,e,s_e,0.252,0.084,0.134,0,69.27
1221,n,e_n,0.018,0.152,0.044,1,69.27
1222,c,n_c,0.117,0.161,0.0,1,69.27
1223,y,n_y,0.191,0.074,0.118,0,69.27
1224, ,y_ ,0.005,0.123,0.151,1,69.27
1225,b, _b,0.249,0.4,0.089,1,69.27
1226,u,b_u,0.102,0.191,0.117,1,69.27
1227,i,u_i,0.094,0.211,0.115,1,69.27
1228,l,i_l,0.111,0.226,0.0,1,69.27
1229,d,i_d,0.213,0.102,0.133,0,69.27
1230,s,l_s,0.043,0.074,0.076,1,69.27
1231, ,s_ ,0.002,0.078,0.0,1,69.27
1232,t,s_t,0.119,0.117,0.084,0,69.27
1233,r,t_r,0.09,0.174,0.139,1,69.27
1234,u,r_u,0.002,0.141,0.0,1,69.27
1235,s,r_s,0.063,0.061,0.133,0,69.27
1236,t,s_t,0.016,0.149,0.104,1,69.27
1237, ,t_ ,0.009,0.113,0.0,1,69.27
1238,i,t_i,0.083,0.074,0.058,0,69.27
1239,n,i_n,0.108,0.166,0.0,1,69.27
1240, ,i_ ,0.208,0.1,0.148,0,69.27
1241,s, _s,0.012,0.16,0.111,1,69.27
1242,y,s_y,0.032,0.143,0.0,1,69.27
1243,s,s_s,0.129,0.097,0.081,0,69.27
1244,t,s_t,0.103,0.184,0.0,1,69.27
1245,e,s_e,0.18,0.077,0.129,0,69.27
1246,m,t_m,0.046,0.098,0.114,1,69.27
1247,s,m_s,0.002,0.116,0.124,1,69.27
1248,i,START_i,0.0,0.0,0.097,0,45.77
1249,d,i_d,0.002,0.099,0.0,1,45.77
1250,e,i_e,0.088,0.086,0.163,0,45.77
1251,n,d_n,0.028,0.105,0.092,1,45.77
1252,t,n_t,0.053,0.145,0.0,1,45.77
1253,i,n_i,0.141,0.088,0.113,0,45.77
1254,t,t_t,0.083,0.108,0.142,1,45.77
1255,y,t_y,0.035,0.177,0.0,1,45.77
1256, ,t_ ,0.096,0.061,0.147,0,45.77
1257,l, _l,0.269,0.416,0.082,1,45.77
1258,i,l_i,0.101,0.183,0.082,1,45.77
1259,v,i_v,0.145,0.227,0.07,1,45.77
1260,e,v_e,0.003,0.073,0.0,1,45.77
1261,s,v_s,0.069,0.066,0.129,0,45.77
1262, ,s_ ,1.542,1.671,0.0,1,45.77
1263,i,s_i,1.639,0.097,0.059,0,45.77
1264,n,i_n,0.141,0.2,0.131,1,45.77
1265, ,n_ ,0.01,0.141,0.159,1,45.77
1266,b, _b,0.177,0.336,0.092,1,45.77
1267,e,b_e,0.002,0.094,0.103,1,45.77
1268,h,e_h,0.011,0.114,0.081,1,45.77
1269,a,h_a,0.003,0.084,0.105,1,45.77
1270,v,a_v,0.19,0.295,0.0,1,45.77
1271,i,a_i,0.244,0.054,0.071,0,45.77
1272,o,i_o,0.087,0.158,0.067,1,45.77
1273,r,o_r,0.028,0.095,0.105,1,45.77
1274,T,<shift>_T,0.0,0.2384672164916992,0.1061663627624511,1,62.85
1275,<shift>,START,0.0,0.0,0.3461763858795166,1,62.85
1276,y,T_y,0.1672265529632568,0.2749357223510742,0.1067874431610107,0,62.85
1277,p,y_p,0.025972843170166,0.1327602863311767,0.1064991950988769,0,62.85
1278,e,p_e,0.0340337753295898,0.1405329704284668,0.1137228012084961,0,62.85
1279,<space>,e_<space>,0.0020582675933837,0.1157810688018798,0.0799832344055175,0,62.85
1280,a,<space>_a,0.0738699436187744,0.153853178024292,0.1125092506408691,0,62.85
1281,<space>,a_<space>,0.1436491012573242,0.0697791576385498,0.1323683261871338,1,62.85
1282,r,<space>_r,0.0480437278747558,0.1804120540618896,0.1399500370025634,0,62.85
1283,a,r_a,0.0061495304107666,0.14609956741333,0.1395125389099121,0,62.85
1284,n,a_n,0.1394379138946533,0.1332883834838867,0.0781507492065429,1,62.85
1285,d,n_d,0.0350205898284912,0.1131713390350341,0.1257021427154541,0,62.85
1286,o,d_o,0.1214118003845214,0.0863912105560302,0.0825402736663818,1,62.85
1287,m,o_m,0.1026875972747802,0.1852278709411621,0.1299788951873779,0,62.85
1288,<space>,m_<space>,0.1988368034362793,0.096149206161499,0.1091604232788086,1,62.85
1289,s,<space>_s,0.0461440086364746,0.0799736976623535,0.1717498302459716,0,62.85
1290,e,s_e,0.0934982299804687,0.1226849555969238,0.1331548690795898,0,62.85
1291,n,e_n,0.0679056644439697,0.1169705390930175,0.1016931533813476,0,62.85
1292,t,n_t,0.3457298278808594,0.447422981262207,0.1106772422790527,0,62.85
1293,e,t_e,0.0012178421020507,0.1118950843811035,0.1364288330078125,0,62.85
1294,n,e_n,0.0246081352233886,0.1610369682312011,0.0872237682342529,0,62.85
1295,v,n_v,0.0958807468414306,0.1831045150756836,0.0827665328979492,0,62.85
1296,c,v_c,0.1028780937194824,0.0069973468780517,0.0862393379211425,1,62.85
1297,e,c_e,0.1302785873413086,0.0274004936218261,0.1355173587799072,1,62.85
1298,<space>,e_<space>,0.0540342330932617,0.1128730773925781,0.1354551315307617,0,62.85
1299,<space>,<space>_<space>,0.5259146690368652,0.661369800567627,0.0376334190368652,0,62.85
1300,b,<space>_b,0.0605182647705078,0.098151683807373,0.0071380138397216,0,62.85
1301,w,b_w,0.4047563076019287,0.4118943214416504,0.1412935256958007,0,62.85
1302,l,w_l,0.493321418762207,0.0885651111602783,0.11468505859375,1,62.85
1303,o,l_o,0.0986528396606445,0.2133378982543945,0.1139266490936279,0,62.85
1304,e,o_e,0.1866190433502197,0.0879662036895752,0.1062362194061279,1,62.85
1305,r,e_r,0.3734676837921142,0.4797039031982422,0.1137506961822509,0,62.85
1306,.,r_.,0.7820053100585938,0.8957560062408447,0.1204118728637695,0,62.85
1307,<space>,._<space>,0.892418622970581,0.1104133129119873,0.1097719669342041,1,62.85
1308,E,<shift>_E,0.1347887516021728,0.1407887935638427,0.1417093276977539,0,62.85
1309,<shift>,<space>_<shift>,0.0937733650207519,0.1037719249725341,0.3117783069610595,0,62.85
1310,n,E_n,0.038283348083496,0.2092728614807129,0.0916223526000976,0,62.85
1311,t,n_t,0.1259024143218994,0.0876190662384033,0.110522985458374,1,62.85
1312,e,t_e,0.0071144104003906,0.1176373958587646,0.2086038589477539,0,62.85
1313,r,e_r,0.1059396266937255,0.0988252162933349,0.136193037033081,1,62.85
1314,<space>,r_<space>,0.0016579627990722,0.1378509998321533,0.1571972370147705,0,62.85
1315,w,<space>_w,0.3249490261077881,0.4821462631225586,0.154393196105957,0,62.85
1316,h,w_h,0.4274682998657226,0.1025192737579345,0.0691230297088623,1,62.85
1317,e,h_e,0.0304591655731201,0.0995821952819824,0.1237928867340087,0,62.85
1318,n,e_n,0.1204314231872558,0.0899722576141357,0.1266512870788574,1,62.85
1319,<space>,n_<space>,0.0598499774932861,0.0936706066131591,0.1405649185180664,0,62.85
1320,f,<space>_f,0.0080013275146484,0.1485662460327148,0.1375415325164795,0,62.85
1321,i,f_i,0.0893399715423584,0.0813386440277099,0.072261095046997,1,62.85
1322,n,i_n,0.0996277332305908,0.1718888282775879,0.0764217376708984,0,62.85
1323,i,n_i,0.09208345413208,0.1685051918029785,0.1007382869720459,0,62.85
1324,s,i_s,0.1597142219543457,0.0676307678222656,0.0784723758697509,1,62.85
1325,h,s_h,0.0492744445800781,0.1277468204498291,0.0821635723114013,0,62.85
1326,e,h_e,0.0170683860778808,0.0992319583892822,0.1058981418609619,0,62.85
1327,d,e_d,0.0917606353759765,0.1976587772369384,0.1235494613647461,0,62.85
1328,<space>,d_<space>,0.1750690937042236,0.083308458328247,0.1268496513366699,1,62.85
1329,b,<space>_b,0.0214877128601074,0.1483373641967773,0.0702154636383056,0,62.85
1330,a,b_a,0.2437851428985595,0.3140006065368652,0.1059138774871826,0,62.85
1331,<backspace>,a_<backspace>,0.3540883064270019,0.4600021839141845,0.1118185520172119,0,62.85
1332,l,<backspace>_l,0.0480380058288574,0.1598565578460693,0.0141730308532714,0,62.85
1333,a,l_a,0.1392550468444824,0.1534280776977539,0.1311261653900146,0,62.85
1334,h,a_h,0.2418704032897949,0.1026153564453125,0.1020886898040771,1,62.85
1335,<space>,h_<space>,0.0356647968292236,0.0641756057739257,0.1340806484222412,0,62.85
1336,b,<space>_b,0.0676851272583007,0.201765775680542,0.0782537460327148,0,62.85
1337,l,b_l,0.1415169239044189,0.2197706699371338,0.1077609062194824,0,62.85
1338,a,l_a,0.0059876441955566,0.113748550415039,0.1004402637481689,0,62.85
1339,h,a_h,0.0303711891174316,0.1308114528656005,0.0718860626220703,0,62.85
1340,h,START_h,0.0,0.0,0.084,0,14.02
1341,e,h_e,0.232,0.316,0.059,1,14.02
1342,l,e_l,0.403,0.462,0.07,1,14.02
1343,l,l_l,0.073,0.143,0.065,1,14.02
1344,o,l_o,0.132,0.197,0.125,1,14.02
1345,Backspace,o_Backspace,1.089,1.214,0.079,1,14.02
1346,Backspace,Backspace_Backspace,0.065,0.144,0.065,1,14.02
1347,Backspace,Backspace_Backspace,0.067,0.132,0.058,1,14.02
1348,Backspace,Backspace_Backspace,0.07,0.128,0.068,1,14.02
1349,Backspace,Backspace_Backspace,0.061,0.129,0.062,1,14.02
1350,Backspace,Backspace_Backspace,0.07,0.132,0.079,1,14.02
1351,e,Backspace_e,0.778,0.857,0.047,1,14.02
1352,v,e_v,0.328,0.375,0.078,1,14.02
1353,e,v_e,0.161,0.239,0.054,1,14.02
1354,r,e_r,0.088,0.142,0.048,1,14.02
1355,y,r_y,0.137,0.185,0.097,1,14.02
1356, ,y_ ,0.108,0.205,0.094,1,14.02
1357,k, _k,0.816,0.91,0.077,1,14.02
1358,e,k_e,0.281,0.358,0.06,1,14.02
1359,y,e_y,0.207,0.267,0.085,1,14.02
1360,s,y_s,0.332,0.417,0.052,1,14.02
1361,t,s_t,0.298,0.35,0.086,1,14.02
1362,r,t_r,0.064,0.15,0.063,1,14.02
1363,o,r_o,0.335,0.398,0.1,1,14.02
1364,k,o_k,0.103,0.203,0.076,1,14.02
1365,e,k_e,0.3,0.376,0.062,1,14.02
1366,b,START_b,0.0,0.0,0.079,0,24.15
1367,e,b_e,0.262,0.341,0.083,1,24.15
1368,h,e_h,0.394,0.477,0.062,1,24.15
1369,a,h_a,0.259,0.321,0.052,1,24.15
1370,v,a_v,0.475,0.527,0.072,1,24.15
1371,i,v_i,0.314,0.386,0.077,1,24.15
1372,o,i_o,0.084,0.161,0.077,1,24.15
1373,u,o_u,0.082,0.159,0.074,1,24.15
1374,r,u_r,0.314,0.388,0.082,1,24.15
1375, ,r_ ,0.191,0.273,0.088,1,24.15
1376,i, _i,0.585,0.673,0.071,1,24.15
1377,s,i_s,0.296,0.367,0.042,1,24.15
1378,t,START_t,0.0,0.0,0.069,0,23.75
1379,y,t_y,0.151,0.22,0.021,1,23.75
1380,p,y_p,0.318,0.339,0.065,1,23.75
1381,i,p_i,0.143,0.208,0.059,1,23.75
1382,n,i_n,0.209,0.268,0.071,1,23.75
1383,g,n_g,0.236,0.307,0.07,1,23.75
1384, ,g_ ,0.511,0.581,0.101,1,23.75
1385,r, _r,0.577,0.678,0.058,1,23.75
1386,y,r_y,0.248,0.306,0.082,1,23.75
1387,t,y_t,0.081,0.163,0.066,1,23.75
1388,h,t_h,0.126,0.192,0.046,1,23.75
1389,m,h_m,0.502,0.548,0.052,1,23.75
1390,c,START_c,0.0,0.0,0.069,0,22.4
1391,o,c_o,0.349,0.418,0.069,1,22.4
1392,n,o_n,0.213,0.282,0.077,1,22.4
1393,s,n_s,0.355,0.432,0.062,1,22.4
1394,i,s_i,0.286,0.348,0.088,1,22.4
1395,s,i_s,0.279,0.367,0.049,1,22.4
1396,t,s_t,0.355,0.404,0.096,1,22.4
1397,e,t_e,0.113,0.209,0.065,1,22.4
1398,n,e_n,0.523,0.588,0.068,1,22.4
1399,c,n_c,0.284,0.352,0.066,1,22.4
1400,y,c_y,0.473,0.539,0.067,1,22.4
1401,s,START_s,0.0,0.0,0.067,0,16.2
1402,u,s_u,0.354,0.421,0.065,1,16.2
1403,b,u_b,0.129,0.194,0.068,1,16.2
1404,t,b_t,0.427,0.495,0.047,1,16.2
1405,l,t_l,0.441,0.488,0.073,1,16.2
1406,e,l_e,0.279,0.352,0.061,1,16.2
1407, ,e_ ,0.686,0.747,0.096,1,16.2
1408,t, _t,0.175,0.271,0.017,1,16.2
1409,t,t_t,0.002,0.019,0.017,1,16.2
1410,i,t_i,0.348,0.365,0.097,1,16.2
1411,m,i_m,0.145,0.242,0.086,1,16.2
1412,i,m_i,0.116,0.202,0.067,1,16.2
1413,g,i_g,0.726,0.793,0.063,1,16.2
1414,Backspace,g_Backspace,2.219,2.282,0.057,1,16.2
1415,p,START_p,0.0,0.0,0.072,0,19.7
1416,r,p_r,0.293,0.365,0.075,1,19.7
1417,e,r_e,0.072,0.147,0.052,1,19.7
1418,c,e_c,0.1,0.152,0.065,1,19.7
1419,o,c_o,0.249,0.314,0.052,1,19.7
1420,Backspace,o_Backspace,1.485,1.537,0.069,1,19.7
1421,i,Backspace_i,0.25,0.319,0.073,1,19.7
1422,s,i_s,0.258,0.331,0.059,1,19.7
1423,i,s_i,0.319,0.378,0.068,1,19.7
1424,o,i_o,0.075,0.143,0.072,1,19.7
1425,n,o_n,0.146,0.218,0.068,1,19.7
1426,t,START_t,0.0,0.0,0.041,0,29.45
1427,h,t_h,0.116,0.157,0.087,1,29.45
1428,e,h_e,0.192,0.279,0.064,1,29.45
1429, ,e_ ,0.154,0.218,0.118,1,29.45
1430,s, _s,0.122,0.24,0.065,1,29.45
1431,m,s_m,0.433,0.498,0.081,1,29.45
1432,a,m_a,0.255,0.336,0.07,1,29.45
1433,l,a_l,0.362,0.432,0.074,1,29.45
1434,l,l_l,0.056,0.13,0.073,1,29.45
1435,e,l_e,0.258,0.331,0.057,1,29.45
1436,s,e_s,0.09,0.147,0.076,1,29.45
1437,t,s_t,0.215,0.291,0.081,1,29.45
1438,s,START_s,0.0,0.0,0.087,0,20.34
1439,e,s_e,0.106,0.193,0.068,1,20.34
1440,c,e_c,0.22,0.288,0.061,1,20.34
1441,u,c_u,0.464,0.525,0.083,1,20.34
1442,r,u_r,0.358,0.441,0.062,1,20.34
1443,i,r_i,0.464,0.526,0.117,1,20.34
1444,t,i_t,0.183,0.3,0.069,1,20.34
1445,y,t_y,0.085,0.154,0.078,1,20.34
1446,p,START_p,0.0,0.0,0.058,0,18.76
1447,a,p_a,0.363,0.421,0.07,1,18.76
1448,t,a_t,0.394,0.464,0.071,1,18.76
1449,t,t_t,0.046,0.117,0.086,1,18.76
1450,e,t_e,0.132,0.218,0.063,1,18.76
1451,r,e_r,0.071,0.134,0.071,1,18.76
1452,s,r_s,0.094,0.165,0.052,1,18.76
1453,Backspace,s_Backspace,0.537,0.589,0.068,1,18.76
1454,n,Backspace_n,0.26,0.328,0.067,1,18.76
1455,s,n_s,0.215,0.282,0.061,1,18.76
1456,s,START_s,0.0,0.0,0.071,0,26.3
1457,e,s_e,0.103,0.174,0.066,1,26.3
1458,c,e_c,0.246,0.312,0.053,1,26.3
1459,u,c_u,0.33,0.383,0.082,1,26.3
1460,r,u_r,0.226,0.308,0.08,1,26.3
1461,e,r_e,0.091,0.171,0.051,1,26.3
1462, ,e_ ,0.703,0.754,0.091,1,26.3
1463,s, _s,0.334,0.425,0.053,1,26.3
1464,y,s_y,0.307,0.36,0.071,1,26.3
1465,s,y_s,0.186,0.257,0.068,1,26.3
1466,t,s_t,0.193,0.261,0.09,1,26.3
1467,e,t_e,0.122,0.212,0.052,1,26.3
1468,m,e_m,0.392,0.444,0.082,1,26.3
1469,s,m_s,0.234,0.316,0.058,1,26.3
1470,h,START,1.2029,0.0,0.1045,0,84.59
1471,e,h_e,1.2933,0.0904,0.0964,1,84.59
1472,y,e_y,0.0259,0.1222,0.0939,0,84.59
1473,<space>,y_<space>,0.1168,0.0909,0.0852,1,84.59
1474,i,<space>_i,0.0423,0.1275,0.0812,0,84.59
1475,m,i_m,0.1292,0.2104,0.1196,0,84.59
1476,<space>,m_<space>,0.1965,0.0673,0.118,1,84.59
1477,h,<space>_h,0.1565,0.2745,0.0852,0,84.59
1478,e,h_e,0.0589,0.1442,0.0702,0,84.59
1479,t,e_t,0.0903,0.1605,0.0912,0,84.59
1480,<space>,t_<space>,0.014,0.1052,0.0726,0,84.59
1481,p,<space>_p,0.0952,0.1678,0.0964,0,84.59
1482,a,p_a,0.0101,0.1065,0.0764,0,84.59
1483,t,a_t,0.1819,0.2583,0.0533,0,84.59
1484,e,t_e,0.1213,0.1745,0.1017,0,84.59
1485,l,e_l,0.1957,0.0745,0.1504,1,84.59
1486,<space>,l_<space>,0.0616,0.0889,0.1152,0,84.59
1487,a,<space>_a,0.002,0.1172,0.0965,0,84.59
1488,n,a_n,0.0379,0.1345,0.081,0,84.59
1489,d,n_d,0.0036,0.0846,0.0929,0,84.59
1490,<space>,d_<space>,0.087,0.0835,0.0999,1,84.59
1491,i,<space>_i,0.0403,0.1402,0.09,0,84.59
1492,<space>,i_<space>,0.1243,0.084,0.0396,1,84.59
1493,h,<space>_h,0.0891,0.1287,0.0917,0,84.59
1494,a,h_a,0.0051,0.0968,0.0884,0,84.59
1495,v,a_v,0.0392,0.1276,0.0918,0,84.59
1496,e,v_e,0.1248,0.0856,0.0886,1,84.59
1497,<space>,e_<space>,0.0571,0.1458,0.0794,0,84.59
1498,a,<space>_a,0.1218,0.0646,0.0857,1,84.59
1499,<space>,a_<space>,0.0361,0.1218,0.0693,0,84.59
1500,s,<space>_s,0.0769,0.1462,0.0581,0,84.59
1501,m,s_m,0.1243,0.0474,0.0925,1,84.59
1502,a,m_a,0.0566,0.1491,0.0863,0,84.59
1503,l,a_l,0.1227,0.0662,0.0521,1,84.59
1504,l,l_l,0.0858,0.1379,0.1078,0,84.59
1505,<space>,l_<space>,0.0067,0.1144,0.0819,0,84.59
1506,w,<space>_w,0.0706,0.1525,0.095,0,84.59
1507,i,w_i,0.0243,0.1193,0.0537,0,84.59
1508,l,i_l,0.1305,0.1842,0.047,0,84.59
1509,l,l_l,0.1372,0.1842,0.0303,0,84.59
1510,y,l_y,0.0379,0.0682,0.0839,0,84.59
1511,<space>,y_<space>,0.094,0.1778,0.0847,0,84.59
1512,b,<space>_b,0.1281,0.2129,0.0609,0,84.59
1513,u,b_u,0.1172,0.1781,0.0882,0,84.59
1514,t,u_t,0.1963,0.079,0.0777,1,84.59
1515,<space>,t_<space>,0.039,0.1167,0.0811,0,84.59
1516,t,<space>_t,0.1027,0.0636,0.1095,1,84.59
1517,h,t_h,0.0552,0.1648,0.0906,0,84.59
1518,e,h_e,0.0186,0.1092,0.1088,0,84.59
1519,n,e_n,0.1099,0.0913,0.1195,1,84.59
1520,<space>,n_<space>,0.0526,0.0701,0.1052,0,84.59
1521,i,<space>_i,0.8868,0.9921,0.1154,0,84.59
1522,<space>,i_<space>,0.9645,0.0776,0.1129,1,84.59
1523,g,<space>_g,0.5515,0.6644,0.0821,0,84.59
1524,o,g_o,0.619,0.0675,0.1257,1,84.59
1525,t,o_t,0.0043,0.13,0.0883,0,84.59
1526,<space>,t_<space>,0.0107,0.099,0.0828,0,84.59
1527,g,<space>_g,0.0394,0.1223,0.0862,0,84.59
1528,o,g_o,0.0256,0.1118,0.0493,0,84.59
1529,o,o_o,0.1004,0.1497,0.0701,0,84.59
1530,d,o_d,0.008,0.0781,0.0995,0,84.59
1531,<space>,d_<space>,0.0421,0.1416,0.0638,0,84.59
1532,p,<space>_p,0.0397,0.1035,0.1328,0,84.59
1533,e,p_e,0.1181,0.0784,0.0679,1,84.59
1534,r,e_r,0.0843,0.1522,0.075,0,84.59
1535,c,r_c,0.1899,0.2649,0.0827,0,84.59
1536,e,c_e,0.1407,0.2233,0.0579,0,84.59
1537,n,e_n,0.0255,0.0833,0.0373,0,84.59
1538,t,n_t,0.1114,0.1487,0.0733,0,84.59
1539,i,t_i,0.04,0.1133,0.0848,0,84.59
1540,l,i_l,0.1136,0.1984,0.1183,0,84.59
1541,e,l_e,0.1913,0.0777,0.0859,1,84.59
1542,<space>,e_<space>,0.0417,0.0823,0.1173,0,84.59
1543,i,<space>_i,0.096,0.0996,0.0847,0,84.59
1544,n,i_n,0.1189,0.2037,0.0938,0,84.59
1545,<space>,n_<space>,0.192,0.073,0.1171,1,84.59
1546,j,<space>_j,0.0156,0.1327,0.1344,0,84.59
1547,e,j_e,0.1121,0.0965,0.0839,1,84.59
1548,e,e_e,0.0908,0.1747,0.082,0,84.59
1549,<space>,e_<space>,0.1557,0.2376,0.1197,0,84.59
1550,m,<space>_m,0.0781,0.1978,0.0928,0,84.59
1551,a,m_a,0.0313,0.1241,0.1004,0,84.59
1552,i,a_i,0.02,0.1204,0.0598,0,84.59
1553,n,i_n,0.1244,0.1841,0.098,0,84.59
1554,s,n_s,0.002,0.1,0.0533,0,84.59
1555,<space>,s_<space>,0.0375,0.0907,0.0903,0,84.59
1556,a,<space>_a,0.0158,0.1061,0.0605,0,84.59
1557,n,a_n,0.0445,0.1051,0.0923,0,84.59
1558,d,n_d,0.0151,0.1074,0.0759,0,84.59
1559,<space>,d_<space>,0.0281,0.104,0.1167,0,84.59
1560,t,<space>_t,0.1142,0.2309,0.0784,0,84.59
1561,h,t_h,0.0188,0.0972,0.094,0,84.59
1562,e,h_e,0.0319,0.1259,0.094,0,84.59
1563,n,e_n,0.0962,0.0644,0.1242,1,84.59
1564,<space>,n_<space>,0.0388,0.0684,0.1327,0,84.59
1565,g,<space>_g,0.0923,0.225,0.0624,0,84.59
1566,o,g_o,0.017,0.0794,0.0529,0,84.59
1567,o,o_o,0.0722,0.125,0.1236,0,84.59
1568,d,o_d,0.001,0.1247,0.0854,0,84.59
1569,<space>,d_<space>,0.014,0.0994,0.1315,0,84.59
1570,r,<space>_r,0.2082,0.3398,0.0749,0,84.59
1571,a,r_a,0.1487,0.2236,0.099,0,84.59
1572,n,a_n,0.2271,0.0784,0.0533,1,84.59
1573,k,n_k,0.095,0.1483,0.1266,0,84.59
1574,<space>,k_<space>,0.1625,0.0675,0.1328,1,84.59
1575,a,<space>_a,0.0453,0.1045,0.0615,0,84.59
1576,t,a_t,0.171,0.2325,0.0646,0,84.59
1577,<space>,t_<space>,0.0015,0.0661,0.0911,0,84.59
1578,e,j_e,0.174,0.0716,0.0462,1,84.59
1579,j,<space>_j,0.1023,0.1934,0.1302,0,84.59
1580,e,e_e,0.0716,0.1301,0.1123,0,84.59
1581,<space>,e_<space>,0.0253,0.1376,0.14,0,84.59
1582,a,<space>_a,0.0612,0.2012,0.0699,0,84.59
1583,d,a_d,0.125,0.1949,0.1008,0,84.59
1584,v,d_v,0.0268,0.1276,0.0767,0,84.59
1585,<space>,v_<space>,0.0362,0.1129,0.1095,0,84.59
1586,s,<space>_s,0.1245,0.234,0.0665,0,84.59
1587,o,s_o,0.0289,0.0953,0.1367,0,84.59
1588,<space>,o_<space>,0.1051,0.0762,0.1411,1,84.59
1589,n,<space>_n,0.1867,0.3277,0.0707,0,84.59
1590,o,n_o,0.1299,0.2006,0.1301,0,84.59
1591,<space>,o_<space>,0.2173,0.0874,0.0968,1,84.59
1592,o,<space>_o,0.0781,0.1748,0.0816,0,84.59
1593,n,o_n,0.1134,0.195,0.0972,0,84.59
1594,e,n_e,0.1948,0.0814,0.0877,1,84.59
1595,<space>,e_<space>,0.0021,0.0898,0.1097,0,84.59
1596,s,<space>_s,0.0339,0.1436,0.0613,0,84.59
1597,a,s_a,0.1111,0.1723,0.0854,0,84.59
1598,y,a_y,0.0192,0.1046,0.0688,0,84.59
1599,s,y_s,0.0523,0.1211,0.0376,0,84.59
1600,<space>,s_<space>,0.0169,0.0545,0.0708,0,84.59
1601,h,START,0.0,0.0,0.055866003036499,1,83.53
1602,e,h_e,0.0302557945251464,0.0861217975616455,0.1093547344207763,0,83.53
1603,y,e_y,0.1275575160980224,0.0973017215728759,0.1409533023834228,1,83.53
